student_id,age,gender,origin,hs_gpa,admission_score,first_sem_gpa,socioeconomic_level,scholarship,loan,financial_aid,dropout
278,25.0,Male,Urban,3.678733614038971,76.1471211017029,2.2292296087928567,3.0,No,No,No,0
279,33.0,Male,Urban,3.8278673158507432,52.96990908452522,3.841539275279738,3.0,Yes,Yes,No,0
280,33.0,Female,Rural,3.9568090088769265,83.1560393568096,,4.0,Yes,Yes,No,0
281,30.0,Male,Urban,-1.0,57.65430612078834,,4.0,No,Yes,Yes,1
282,30.0,Female,Urban,4.571137570669944,80.12178614684115,2.2963369865697265,6.0,Yes,Yes,No,0
283,26.0,Female,Urban,3.937075860996613,50.92797437458984,2.7125640686182226,2.0,No,No,No,0
284,27.0,Male,Urban,3.344643911479842,64.72220749475419,3.6045149219450443,4.0,No,No,No,0
285,31.0,Male,Rural,2.985507658326002,84.1401448396475,2.2254438474473606,3.0,No,No,No,0
286,24.0,Female,Urban,2.5835570824301497,60.335852564638074,3.0287392879082837,2.0,No,Yes,Yes,0
287,33.0,Male,Urban,2.7831460703456137,70.80629213098472,1.440958139420091,3.0,No,No,No,1
288,32.0,Female,Urban,3.9269630874423407,64.25882804535128,2.1541858548759616,1.0,Yes,Yes,No,0
289,23.0,Female,Urban,3.3953560288420115,42.28683643968515,,2.0,Yes,No,No,0
290,23.0,Female,Rural,2.921090430138929,73.69670894641484,3.885627034187258,2.0,No,No,No,0
291,29.0,Male,Urban,3.2838390206875108,75.18710199471806,2.2352258991013025,4.0,No,No,No,1
292,33.0,Female,Urban,4.538467524291964,,2.5428179958172734,4.0,Yes,No,No,1
293,,Male,Rural,3.4015950597627906,76.88423556027482,3.8053324217447617,2.0,Yes,No,No,0
294,17.0,Male,Urban,3.2493310527125887,60.45165875169583,2.8508364599752096,3.0,No,Yes,No,0
295,20.0,Female,Urban,4.410363640911838,57.959237544318555,,4.0,Yes,No,No,0
296,24.0,Male,Rural,3.8771350153943,70.08224260098737,,3.0,No,No,Yes,0
297,19.0,Female,Urban,3.626568497451588,61.82302067105494,3.3219016488672333,3.0,No,Yes,No,0
298,25.0,Male,Rural,3.2353308639366998,97.50920325896554,4.057773868513724,6.0,No,No,Yes,1
299,26.0,Male,Rural,2.6685535310126767,51.340940420771176,3.8025758610224627,3.0,No,No,Yes,0
300,34.0,Male,Urban,2.897674487106665,78.86128014677233,,3.0,No,No,No,1
301,30.0,Male,Urban,,81.86688768554355,3.0692276853206786,4.0,No,No,No,0
302,20.0,Female,Urban,3.468224579758761,46.248746498507714,3.116626181536732,1.0,Yes,No,Yes,0
303,30.0,Male,Urban,3.8137453704164637,,2.0754842818238464,3.0,No,No,No,0
304,31.0,Female,Urban,3.9310588364068915,76.74869071813022,2.382979442109977,5.0,No,No,No,1
305,28.0,Male,Urban,3.733752935698136,64.22185878773271,3.945720513957479,4.0,No,,No,0
306,28.0,Male,Urban,3.7322451030859805,74.60275423034598,1.8901915553918547,,Yes,Yes,No,1
307,21.0,Male,Urban,2.9954851850350463,83.67336482813086,3.9642438281953223,3.0,No,Yes,Yes,0
308,29.0,Female,Urban,2.307147034093499,65.5342215359691,3.394568231794275,3.0,No,No,Yes,0
309,18.0,Female,Rural,3.287474504906518,57.23241170944378,,2.0,No,Yes,No,0
310,27.0,Male,Rural,3.0275104661076364,37.24670762444657,3.597820598719887,2.0,Yes,No,No,0
311,33.0,Male,Urban,3.208423828475194,72.45519641074794,3.54813493267055,1.0,Yes,No,No,1
312,34.0,Female,Urban,3.435267614908387,58.856612326973504,4.136600832551442,2.0,Yes,No,No,0
313,21.0,Male,Urban,2.853835754861396,73.76062349050396,,2.0,Yes,Yes,Yes,0
314,22.0,Female,Urban,2.9336937469641207,72.77946848774825,2.982404854503063,3.0,Yes,No,No,0
315,27.0,Female,Urban,3.539809761331168,53.38638644385102,2.968459085078678,3.0,No,Yes,No,0
316,23.0,Male,Rural,3.6694623135898263,90.68651061686813,4.677510256355687,4.0,No,No,No,0
317,29.0,Female,Urban,3.206401033250988,82.9990995455805,3.9254109430797364,4.0,Yes,Yes,No,0
318,19.0,Female,Urban,3.898971041258881,80.1792565666484,2.424230018534288,3.0,Yes,Yes,No,0
319,19.0,Female,Rural,3.4683271725883196,55.7863250083769,2.89865337080109,4.0,Yes,Yes,No,0
320,16.0,Female,Urban,2.9880521474716804,65.11083659721096,2.5999387482927316,3.0,Yes,Yes,No,0
321,24.0,Female,Rural,3.6244384007551336,63.43684572170478,,3.0,Yes,No,Yes,0
322,20.0,Female,Urban,4.729448150991443,,3.338618586858506,3.0,No,Yes,No,0
323,21.0,Male,Rural,3.1950442798078065,56.51070716257769,,4.0,Yes,No,No,0
324,33.0,Male,Rural,4.299683849006998,75.2157640939492,1.7017869729126183,6.0,No,No,No,0
325,31.0,Male,Rural,4.42666553554477,72.75080232161143,,5.0,No,No,No,0
326,31.0,Male,Rural,4.498896960666057,74.38446621427845,3.5178684951624506,1.0,No,No,No,0
327,,Female,Urban,3.106423191359217,63.92860265886782,2.6040359481798947,4.0,Yes,No,Yes,0
328,18.0,Female,Rural,4.809224358822758,85.49221912256525,3.047682402564476,1.0,Yes,Yes,No,0
329,30.0,Female,Urban,3.6698096749637252,72.25289758588343,2.770097720399902,4.0,No,No,No,1
330,27.0,Female,Urban,3.447726655974507,37.14615882952717,3.2083986780548748,5.0,No,No,No,0
331,33.0,Male,Urban,3.4617912509983673,62.31863422398341,3.9764262691726406,4.0,No,Yes,No,0
332,25.0,Female,Urban,3.9609441238581575,69.3159767678412,1.9499731900287949,2.0,No,Yes,No,1
333,19.0,Female,Urban,3.6306765195881883,81.58391057225866,4.222650744860503,3.0,No,No,No,0
334,27.0,Male,Urban,3.493861991572806,66.39137275038478,2.869084629238921,2.0,Yes,Yes,No,1
335,24.0,Female,Rural,4.370153349567639,66.99897316470933,4.374933607904192,4.0,No,No,No,0
336,,Female,Urban,3.166342397337253,62.04620485820325,3.4999665237507673,4.0,No,No,No,0
337,23.0,Male,Rural,2.9741136425070964,77.98663997556253,4.159248501046137,4.0,Yes,No,No,0
338,21.0,Male,Urban,4.075863059591103,64.62895355609791,3.6239619019982423,3.0,No,No,No,0
339,18.0,Female,Urban,4.022158428476647,62.758597106124135,4.040996889663867,4.0,No,No,No,0
340,34.0,Male,Rural,4.25638652132224,61.09412892097583,3.215561100129027,2.0,No,No,Yes,1
341,30.0,Female,Rural,2.95668014418532,76.67897769445723,2.503429725245903,5.0,Yes,No,No,1
342,24.0,Female,Rural,4.248834875443374,63.60430408490948,3.7101957136994406,5.0,Yes,Yes,No,0
343,20.0,Male,Urban,,49.88923067725647,3.741340071235543,1.0,Yes,No,No,1
344,27.0,Female,Urban,4.657545261323358,77.4718810861494,4.8550261115228235,4.0,Yes,No,No,0
345,23.0,Female,Rural,2.8510274036690193,61.5839659050719,1.5639382838338336,4.0,Yes,Yes,Yes,1
346,28.0,Male,Urban,3.7309442091119664,74.28403274542464,3.013309146445443,2.0,No,Yes,Yes,0
347,17.0,Male,Rural,3.4334595483143766,74.4854218515019,4.0234642422559705,1.0,No,No,No,0
348,19.0,Female,Rural,2.6461404467239102,84.44328370461884,2.166798799635761,1.0,Yes,Yes,No,0
349,29.0,Male,Urban,3.171067236728017,82.53436503060621,2.989726060500999,4.0,No,No,No,0
350,17.0,Female,Rural,4.276238490660659,63.09964478968444,4.870814219690148,1.0,Yes,No,No,0
351,28.0,Male,Urban,3.3186235932738892,68.0033849788698,,3.0,Yes,No,No,0
352,23.0,Female,Rural,3.166441473207715,54.515127108557586,2.467516692032007,5.0,Yes,No,No,0
353,16.0,Female,Urban,4.120956235132411,90.12799188565407,4.317009121501378,1.0,No,Yes,No,0
354,,Female,Urban,4.193326004199767,75.29952657750621,4.123002111287085,4.0,Yes,Yes,No,0
355,29.0,Male,Urban,4.192070371767876,86.73302466715752,3.7970071570659467,3.0,Yes,No,No,0
356,31.0,Female,Urban,3.1261839751751386,66.17204580200195,3.479521921149705,3.0,No,Yes,Yes,0
357,33.0,Male,Urban,3.5651947482454887,45.410266876446855,3.365241574758486,3.0,Yes,No,Yes,0
358,29.0,Male,Urban,4.218395483848161,88.38055188876868,2.477090653983147,3.0,No,No,Yes,0
359,31.0,Male,Rural,3.2063795226907064,71.11741130524993,2.7605667141412753,5.0,Yes,No,No,1
360,18.0,Female,Rural,3.1504012974063147,71.59822124263577,3.7623881661875087,4.0,No,No,No,0
361,33.0,Male,Urban,4.096939186187629,70.6655579799636,,3.0,No,No,No,1
362,33.0,Male,Rural,4.537409216486873,77.73608948174382,4.657838753087608,2.0,Yes,Yes,Yes,0
363,29.0,Male,Urban,2.908755153670807,76.39759941250824,2.908060222050367,3.0,Yes,Yes,No,1
364,31.0,Female,Urban,2.041458950849274,50.91356138600901,1.2516725814940877,6.0,No,No,,1
365,30.0,Female,Rural,2.729810131645397,83.04272146158826,2.908079527865792,5.0,No,No,No,1
366,32.0,Female,Urban,2.9925285309248157,63.65255509970284,3.398521734675205,1.0,No,No,No,1
367,32.0,Female,Urban,3.517393980915511,64.39542344555585,3.4828633458606335,3.0,Yes,No,No,0
368,25.0,Male,Rural,3.969509524513162,90.72914491704597,3.230787045540979,3.0,No,Yes,No,0
369,31.0,Female,Urban,3.512099287614203,81.04670329456866,,3.0,No,No,No,1
370,33.0,Female,Urban,3.179796290287474,65.94177336468519,4.3746971336758325,2.0,Yes,No,Yes,0
371,21.0,Female,Rural,3.6920218115965504,47.72329431111457,,2.0,No,No,No,0
372,16.0,Female,Urban,3.022876948086254,71.9396472471552,,3.0,No,Yes,Yes,0
373,19.0,Female,Rural,3.5718477949417466,76.4638698622647,2.947382800805421,4.0,No,Yes,No,0
374,16.0,Male,Urban,3.2150589228401603,69.03357389384561,2.218417620435087,4.0,No,No,Yes,0
375,24.0,Female,Rural,5.0,55.04753128651797,,4.0,No,No,No,0
376,100.0,Female,Rural,4.090072164054877,60.51174441577042,,4.0,No,Yes,No,0
377,20.0,Male,Urban,3.09899134509842,54.937346728011924,2.496366185534931,1.0,Yes,No,No,0
378,20.0,Female,Urban,3.0018394743636487,72.58475839351732,3.52525938630199,2.0,No,No,Yes,1
379,29.0,Female,Urban,3.3370930721344987,79.83300343851178,2.8933972868244595,3.0,Yes,Yes,No,0
380,20.0,Male,Urban,2.613074928600557,82.30478773702933,3.7803608825214874,2.0,No,No,No,0
381,,Male,Urban,3.1617033231729996,61.21326532341041,3.0996951947944478,3.0,No,Yes,Yes,0
382,19.0,Male,Urban,3.1570637297498,72.82030339845466,2.817158966417904,3.0,No,Yes,No,0
383,34.0,Female,Urban,4.13035541358327,76.64883752557124,4.910736402465053,3.0,No,Yes,Yes,0
384,26.0,Female,Rural,3.3440398102877023,63.8662103397713,3.004442665035287,1.0,No,No,Yes,1
385,20.0,Female,Urban,3.1256725313450646,68.217911380597,3.0543449026475242,5.0,No,No,No,0
386,16.0,Female,Urban,2.795720496980875,95.48639658084991,2.3141177467003584,6.0,Yes,No,No,0
387,21.0,Female,Urban,2.894016870492166,72.46147616176127,2.58264945896472,4.0,No,Yes,No,0
388,27.0,Female,Urban,,80.59550708810833,3.7015056912170667,2.0,No,No,No,0
389,18.0,Male,Rural,7.0,64.78198857104259,3.633273429729572,3.0,No,Yes,Yes,1
390,,Female,Urban,4.2805509766089935,70.50108929687529,3.1836839408007185,5.0,No,Yes,No,1
391,18.0,Female,Urban,3.222521633627721,49.42805309202897,2.621972215649779,4.0,No,No,No,1
392,28.0,Male,Urban,4.235510571924589,69.69916218898507,3.7321786314102208,4.0,No,Yes,No,0
393,17.0,Female,Urban,3.7542757873100454,84.30733559229213,1.819596583634345,4.0,Yes,No,No,0
394,16.0,Female,Rural,3.597218587668777,95.18678294138749,,6.0,No,No,No,0
395,24.0,Female,Urban,2.395017442985811,84.35969233296197,2.981866172748526,4.0,No,No,No,0
396,21.0,Male,Urban,2.8259650890047214,78.2422713860172,2.507083234417691,2.0,No,Yes,No,0
397,26.0,Male,Urban,4.044857313305543,70.63557201462781,3.3069583521507147,3.0,Yes,No,Yes,0
398,,Male,Urban,4.438691917406999,62.80037047166259,2.6506402963109004,5.0,No,Yes,No,0
399,32.0,Male,Rural,,68.07674172209808,2.542551476345322,2.0,No,Yes,No,0
400,26.0,Female,Urban,4.057516388932905,77.35403234415054,,1.0,No,Yes,No,0
401,28.0,Female,Urban,3.3553667148476496,60.57828481221674,3.779699308235078,1.0,Yes,No,No,0
402,31.0,Male,Rural,3.37718944353538,81.19750016171639,4.147028478565779,1.0,Yes,No,No,0
403,24.0,Male,Rural,3.202222425742613,58.19060770310807,3.228683136526777,2.0,No,No,No,0
404,28.0,Male,Urban,4.184819261865494,48.649073114639116,3.9600072229586676,4.0,No,Yes,No,0
405,,Male,Rural,3.805678431044116,57.85481171378244,3.8135682526935955,4.0,Yes,Yes,Yes,0
406,27.0,Male,Urban,3.4594984101404656,50.01543240707276,4.159957755136034,,Yes,Yes,Yes,1
407,20.0,Female,Urban,3.4029652411665143,53.53197087415551,5.0,3.0,No,No,Yes,0
408,19.0,Male,Rural,3.933903351857107,83.58560091569248,,3.0,Yes,Yes,Yes,0
409,30.0,Female,Rural,3.793869326665488,67.59817739306122,3.3979098231040257,5.0,No,No,No,0
410,26.0,Female,Urban,3.1007748208145545,,3.149859968083153,2.0,No,No,No,0
411,23.0,Male,Urban,4.629591526468989,83.8973627250763,0.37861492068620217,3.0,Yes,Yes,No,0
412,16.0,Male,Urban,3.7542173521911666,85.10922018290655,2.074409800638431,3.0,Yes,No,No,0
413,20.0,Male,Urban,3.6062874625643353,63.9448520528277,3.2073951359795037,4.0,No,No,No,0
414,31.0,Female,Urban,4.486371404377544,85.94277570862292,3.6996819966079046,4.0,Yes,Yes,No,0
415,24.0,Female,Rural,4.214410198570281,74.61517310500723,2.732491913900545,4.0,Yes,Yes,No,1
416,34.0,Female,Rural,3.54721988485222,70.03991893085772,4.102144248816021,4.0,No,No,No,0
417,33.0,Male,Rural,3.9215911087171405,75.30518704533426,4.221308613809815,3.0,No,No,No,0
418,32.0,Male,Rural,2.9580130041054304,52.89248056880918,2.8639045643234042,4.0,No,No,No,0
419,16.0,Female,Urban,3.2154942460189706,60.566786142927484,4.334268730204929,5.0,No,No,Yes,0
420,16.0,Male,Rural,2.2438011318297093,68.70229065156141,4.596782639701331,3.0,Yes,No,Yes,0
421,26.0,Female,Urban,4.332220214289383,77.3164915751998,3.5671943464520353,4.0,Yes,No,No,0
422,22.0,Female,Rural,2.4609531258988104,65.53562740396282,2.410865856099766,3.0,No,Yes,Yes,1
423,31.0,Male,Urban,4.008765140368076,68.47217490337306,4.371277795180412,3.0,No,No,No,0
424,22.0,Female,Urban,3.1015938658341984,,3.065857060896245,4.0,Yes,No,No,0
425,18.0,Female,Rural,3.0126171193094526,86.94041948299278,2.89517170425147,2.0,No,No,Yes,0
426,18.0,Female,Urban,3.482981474767651,79.20559656831644,3.2907711087174296,2.0,Yes,No,No,0
427,21.0,Male,Urban,3.7598473078509316,85.22106484546902,,2.0,Yes,Yes,No,1
428,27.0,Male,Urban,3.967263887520183,65.14768193141205,4.056344414492526,3.0,No,No,No,1
429,18.0,Male,Rural,4.662979010996646,66.32277904608732,3.8205792194588373,4.0,No,Yes,No,0
430,31.0,Male,Urban,3.815168434662986,73.82024368805149,4.174332651683173,4.0,Yes,No,No,0
431,21.0,Female,Rural,4.128717217837645,66.38713277584628,3.6642869052860343,2.0,Yes,No,No,0
432,,Female,Urban,3.2409065940923334,63.914444527562935,2.564267409854677,3.0,Yes,No,No,0
433,28.0,Male,Urban,4.028232787533643,89.82573200412423,3.0722937772068875,2.0,Yes,No,No,0
434,32.0,Male,Urban,3.691961251818088,67.58582890336166,3.9003037331903925,4.0,No,No,No,0
435,24.0,Female,Urban,3.3220894776388583,58.40783045556613,2.8744467256364112,3.0,No,No,No,0
436,,Female,Rural,3.5424124105396593,75.84877062418704,5.0,2.0,No,No,No,0
437,21.0,Male,Rural,3.5627669386056975,92.0295383205139,3.0061582176423913,2.0,No,Yes,No,0
438,18.0,Male,Urban,3.7146715515163913,70.96970972798935,2.730888512182528,6.0,No,No,No,0
439,31.0,Female,Rural,3.8408347073550884,84.77647543555989,4.119122193314326,3.0,No,Yes,No,0
440,,Male,Urban,3.2946657775639254,64.74582784329668,3.7981901933671636,6.0,No,Yes,No,0
441,30.0,Male,Urban,3.1555359332761226,64.10423080052766,3.177659425114036,3.0,No,No,No,0
442,32.0,Female,Rural,4.048482950971646,61.722147362749084,3.015804640081537,2.0,No,No,No,0
443,25.0,Male,Rural,2.582069393980447,68.27907451509716,3.541202485787945,4.0,No,Yes,Yes,1
444,19.0,Male,Urban,3.2290760095036726,92.03616404819687,3.8684262824038473,5.0,Yes,Yes,No,0
445,27.0,Female,Rural,4.531570557647438,56.13405787258117,3.810171188557587,2.0,No,,No,0
446,26.0,Female,Urban,1.9756813848698873,89.64686596211155,2.9586701004066165,5.0,Yes,Yes,No,0
447,23.0,Female,Urban,3.1841687869526436,57.89862899850813,3.5455305747587524,4.0,Yes,No,No,0
448,28.0,Male,Rural,4.012631633602177,67.19426279790873,3.8751614600094904,5.0,No,Yes,No,0
449,21.0,Male,Urban,2.6098072773553627,80.02949728542991,3.811976162707108,6.0,No,Yes,No,0
450,27.0,Male,Urban,5.0,77.5631893975776,,3.0,No,Yes,No,1
451,31.0,Male,Urban,2.0469578519603058,73.38436192434058,2.487789201269818,6.0,Yes,No,No,0
452,17.0,Female,Urban,4.4619356706528395,50.207607487609664,2.5793076332833684,2.0,No,Yes,No,0
453,24.0,Male,Rural,4.534404819490473,74.34680950171082,3.01573973302479,3.0,Yes,Yes,No,0
454,28.0,Female,Rural,4.1498114195497395,57.7316235732317,,3.0,No,No,No,0
455,16.0,Male,Urban,3.4670486567199323,100.0,3.937147517596806,2.0,No,No,Yes,0
456,28.0,Female,Urban,3.814306921579471,67.43885758596716,3.6941482174499787,3.0,No,No,Yes,0
457,33.0,Female,Rural,3.061650065882225,72.26463839801363,3.098437876917253,4.0,No,Yes,No,0
458,31.0,Male,Rural,4.085594795488113,56.239583314055025,3.218513842947889,2.0,No,Yes,No,0
459,29.0,Male,Rural,2.928081052727306,64.25343862026449,4.60729596039147,3.0,Yes,No,Yes,0
460,31.0,Female,Urban,3.4356756398643693,54.507494066242124,2.70978890879797,3.0,No,Yes,No,0
461,22.0,Female,Urban,4.1977495678015915,81.77839281150892,3.443591356571019,2.0,No,No,Yes,0
462,22.0,Male,Urban,2.9314182562003825,66.85633081926764,4.452399309259847,4.0,Yes,Yes,No,0
463,17.0,Female,Urban,3.381438866183738,76.75192971114896,3.4767393606349937,2.0,No,No,No,0
464,29.0,Female,Urban,3.6985588953210504,61.7849532178724,1.5651873630426363,4.0,No,No,No,1
465,21.0,Female,Urban,2.7949269960788086,63.986290347046975,3.4999421089168816,4.0,No,No,No,0
466,32.0,Male,Urban,4.298623498249967,85.45816776356729,2.8901158126913864,4.0,No,Yes,Yes,0
467,24.0,Female,Urban,3.80446445437332,58.339680667224215,3.109519044992173,5.0,Yes,No,No,0
468,32.0,Male,Urban,2.6906460153656813,48.38267176696505,4.0408108744410125,5.0,No,No,Yes,0
469,18.0,Female,Urban,3.5718185135616505,74.87488191950536,3.5756273828395924,3.0,,Yes,No,0
470,19.0,Male,Urban,3.134798897100544,56.30400148796523,2.9887667958585182,2.0,No,Yes,No,1
471,22.0,Female,Urban,3.20546522007387,64.72640326236635,3.9136076152444272,2.0,No,Yes,No,0
472,,Male,Rural,3.646046878081703,80.93900058323366,3.548222583743703,5.0,No,No,No,0
473,25.0,Male,Rural,3.1741854473406765,60.17684290223681,3.2841127914215615,4.0,Yes,No,No,0
474,28.0,Male,Urban,4.17870697196067,80.54140089018938,3.440806373387243,5.0,Yes,Yes,No,0
475,28.0,Female,Rural,3.1772048866535982,61.825294710583876,3.402491806222661,5.0,Yes,No,No,1
476,20.0,Male,Urban,4.189025909998523,87.88814573442482,2.928380663276446,4.0,Yes,No,Yes,0
477,19.0,Female,Rural,3.5737443264443063,85.90123599005466,2.832719971057954,5.0,No,No,No,0
478,26.0,Male,Urban,,64.34325507239089,3.2201291048936818,4.0,Yes,No,No,0
479,28.0,Female,Urban,3.2751992052100376,67.4412620986077,2.4366046060836952,4.0,Yes,No,No,0
480,33.0,Male,Rural,3.296829631749974,60.016773628140605,2.19289310338661,5.0,No,Yes,No,0
481,33.0,Female,Urban,2.9085208274119134,,4.240728779170738,4.0,Yes,No,Yes,0
482,23.0,Male,Urban,3.946787293817909,83.790045911038,3.00824591094233,4.0,No,Yes,No,0
483,19.0,Male,Rural,4.162677152118242,52.638918175770044,3.1807982302720923,5.0,Yes,No,Yes,0
484,20.0,Female,Urban,4.871513137651155,81.00938133771763,3.091964783401188,3.0,Yes,Yes,No,0
485,32.0,Male,Rural,4.3743165108802184,54.11276002630348,3.218724566978913,4.0,No,No,No,0
486,24.0,Male,Urban,3.7498684076214515,59.68335272485332,3.218168760373321,3.0,No,Yes,Yes,0
487,34.0,Female,Urban,3.4734176872927542,48.54755486927542,3.25209993070352,3.0,Yes,No,No,0
488,28.0,Female,Urban,3.833222103715742,,2.55604338418749,5.0,,No,No,0
489,27.0,Female,Urban,3.583357373709536,70.70442045394037,3.9456185371211765,6.0,No,Yes,No,0
490,,Female,Rural,4.478085899611269,72.93703198054814,2.6463241987129953,6.0,No,No,No,0
491,27.0,Male,Urban,4.166366384345394,61.886613299867086,,4.0,No,Yes,No,0
492,23.0,Female,Urban,3.097943320240415,82.8036000039255,1.6649484547547329,5.0,Yes,Yes,No,0
493,32.0,Male,Urban,3.1874216794902397,44.76187898596454,2.350779964143933,5.0,Yes,Yes,No,0
494,18.0,Male,Urban,4.420369142143564,70.31998516772073,3.9936990375971524,4.0,Yes,No,Yes,0
495,19.0,Male,Rural,3.784848080861105,96.48069694960724,3.0814799907238255,2.0,Yes,No,No,1
496,28.0,Male,Urban,3.4609444945852874,65.41535184668504,2.6631832136521,1.0,No,No,Yes,0
497,28.0,Male,Urban,4.311801697281586,70.20577052879175,3.5001389021785445,4.0,No,No,,0
498,31.0,Female,Rural,3.367443529688521,78.06679591991369,2.3635795001928352,4.0,No,Yes,No,1
499,25.0,Male,Urban,3.4321346937082513,60.262591906947925,3.2614976006897787,4.0,No,No,No,1
500,23.0,Female,Urban,3.3232970752605486,70.2741419524537,1.4278775988158856,4.0,No,Yes,No,1
501,21.0,Male,Urban,2.422996496050392,81.53194229904827,2.8381112342605714,4.0,No,No,Yes,1
502,23.0,Male,Urban,4.118554194152596,72.33269838852364,,4.0,Yes,No,No,0
503,28.0,Male,Rural,2.8745493251840473,74.4518447132988,3.6316928819860523,3.0,Yes,Yes,Yes,0
504,,Male,Rural,3.258784368347061,65.80678707791554,3.900617035196568,4.0,Yes,Yes,No,0
505,21.0,Female,Urban,3.1536768703592024,73.787212707456,,2.0,No,Yes,No,0
506,20.0,Male,Urban,4.036194361180425,70.66918790879477,4.487128988932792,3.0,No,No,No,0
507,29.0,Female,Urban,3.558850330257647,87.4607787323167,2.72637336751784,4.0,No,Yes,,0
508,20.0,Female,Urban,3.609249930218484,78.69273411090421,1.5552610054134641,4.0,No,Yes,No,0
509,19.0,Female,Urban,2.5923241236608323,67.07581816155736,1.2962331659646802,2.0,No,No,No,0
510,22.0,Male,Urban,3.547537771059182,40.63825037167349,4.431168693088294,2.0,No,Yes,No,0
511,32.0,Male,Urban,2.714200140071399,78.58866586342735,3.1299707333131632,4.0,Yes,No,No,0
512,24.0,Female,Rural,3.7843181973985174,79.06318816467254,2.68213725184649,2.0,Yes,Yes,No,1
513,27.0,Female,Urban,3.8200337960985835,58.99710426296926,2.6016814252425617,5.0,No,No,No,0
514,17.0,Female,Rural,3.5895615103588825,46.01957893747326,2.3262268164601805,,Yes,No,Yes,0
515,22.0,Female,Urban,4.825886211513841,56.2983153278431,4.281787017100761,4.0,No,No,No,0
516,30.0,Female,Rural,3.916637348535339,81.11426512773396,3.1328935608001296,3.0,No,No,Yes,0
517,30.0,Male,Urban,3.9574945050202226,57.2226220942933,,5.0,Yes,No,No,0
518,27.0,Female,Rural,3.6853868118296065,64.48569822699939,3.0407978528514956,2.0,No,Yes,No,0
519,32.0,Female,Urban,3.48434515407704,72.64472871180614,1.319765999861982,2.0,No,No,No,0
520,,Female,Urban,4.179550956393739,84.69241578083066,3.875547153195789,4.0,No,Yes,No,0
521,19.0,Male,Rural,4.260869725004853,69.78211374493272,2.9054436057278004,4.0,No,No,No,0
522,17.0,Female,Urban,2.8193037830794907,68.79535207943461,3.0103378563439516,3.0,Yes,Yes,No,1
523,19.0,Female,Urban,4.232693762869293,63.4138070489996,4.453818694685488,3.0,No,No,No,0
524,30.0,Female,Urban,3.9082939206163063,89.56783346168018,2.9892896384310026,4.0,No,No,No,0
525,33.0,Male,Urban,4.1764200436253605,82.79140444926176,4.129594591046693,3.0,No,No,Yes,0
526,18.0,Female,Urban,3.8797072684480645,68.85851914402635,3.196006656151033,3.0,Yes,Yes,Yes,0
527,25.0,Male,Urban,9.0,53.2410509523573,2.598414994379512,4.0,No,Yes,Yes,0
528,18.0,Female,Urban,2.896250129500461,60.516525836138314,3.6058518202520675,3.0,Yes,Yes,No,1
529,32.0,Male,Urban,4.69475431748697,76.9537796698536,2.719454048179686,2.0,No,Yes,Yes,0
530,18.0,Female,Urban,3.751454321188228,61.34226794775467,4.182635962468163,5.0,No,No,No,0
531,28.0,Male,Rural,2.7496467035046797,80.70727543396671,,2.0,No,Yes,Yes,1
532,17.0,Male,Urban,3.808879200064865,74.33750241430974,,6.0,Yes,Yes,No,0
533,30.0,Male,Urban,3.382725838035549,73.51181670576702,3.687917634081277,5.0,No,Yes,No,0
534,33.0,Female,Rural,2.4939516265190034,77.84133731435476,3.651681774326529,3.0,No,Yes,No,1
535,29.0,Female,Urban,2.225887096973696,75.98305417345482,2.9795062271006802,5.0,No,Yes,No,1
536,21.0,Male,Urban,2.6383999834783127,59.73786951943246,3.9161171501234353,1.0,No,No,No,0
537,31.0,Female,Urban,3.7630755255771935,66.09003963858537,3.01816673081269,,No,No,No,0
538,21.0,Female,Urban,3.5711566691319185,98.0777930374435,3.6929645378023643,3.0,Yes,No,No,0
539,30.0,Male,Urban,3.4505044856248177,55.50572113864874,,3.0,No,No,No,1
540,31.0,Female,Rural,3.770806892277574,64.30546048519702,3.281622664799901,5.0,No,Yes,No,1
541,25.0,Female,Urban,3.960678256087803,82.78837470799623,3.5328739361067987,1.0,No,No,Yes,0
542,27.0,Female,Rural,2.3384955362790025,68.08887360936292,2.5692371448450495,5.0,Yes,No,No,0
543,32.0,Female,Rural,3.41930929071301,60.25453529862003,,1.0,No,No,No,0
544,19.0,Female,Urban,3.1032512097874294,54.12191458406289,2.7751644071586137,4.0,Yes,No,Yes,0
545,16.0,Male,Urban,2.860083013326503,76.4323350899599,3.7845199772045,3.0,Yes,No,Yes,0
546,24.0,Female,Urban,3.2716792331646,82.23870959661235,2.626533453182041,3.0,Yes,No,No,0
547,19.0,Female,Urban,3.5262767413234375,86.79872277720725,3.553387425340311,5.0,No,Yes,No,0
548,,Male,Urban,3.440186126064231,70.64546212195947,4.423020029867359,5.0,Yes,No,No,0
549,32.0,Male,Rural,2.7271996119385653,82.5398538864668,,1.0,Yes,No,No,0
550,23.0,Male,Urban,3.310110291214437,57.604707600903666,1.9144859022357172,3.0,No,No,No,1
551,21.0,Female,Rural,4.809499735154382,72.01625643763326,3.3048101906790635,3.0,No,Yes,No,0
552,,Male,Urban,2.9672670935721412,61.871356206089146,4.03727984059912,4.0,No,Yes,No,0
553,24.0,Male,Urban,2.587744212901254,72.08606601523749,2.9759497774383594,1.0,Yes,Yes,Yes,0
